Datum,Uur,humidity_relative,cloudiness,temp,pressure,kwh,Opkomst,Op ware middag,Ondergang
2023-10-27,1,96.96666666666665,7.0,11.375,991.25,0.0,505,806,1107
2023-10-27,2,96.5,7.0,11.1,991.025,0.0,505,806,1107
2023-10-27,3,96.8,7.0,10.725,990.825,0.0,505,806,1107
2023-10-27,4,96.2,7.5,10.35,990.9000000000001,0.0,505,806,1107
2023-10-27,5,96.03333333333335,7.0,10.1,991.075,0.0,505,806,1107
2023-10-27,6,95.39999999999999,6.5,10.075,991.175,0.0,505,806,1107
2023-10-27,7,95.13333333333333,7.0,10.2,991.225,0.0,505,806,1107
2023-10-27,8,93.83333333333333,7.0,10.6,991.775,0.0524000000000342,505,806,1107
2023-10-27,9,94.8,7.0,11.15,991.975,0.16980000000012296,505,806,1107
2023-10-27,10,93.60000000000001,7.0,11.4,992.525,0.11569999999983338,505,806,1107
2023-10-27,11,92.93333333333334,8.0,11.55,992.875,0.17460000000005493,505,806,1107
2023-10-27,12,90.56666666666666,7.0,12.35,992.45,0.3629000000000815,505,806,1107
2023-10-27,13,84.39999999999999,6.5,13.274999999999999,992.825,0.6042999999999665,505,806,1107
2023-10-27,14,80.46666666666665,5.5,13.9,993.125,0.3330000000000837,505,806,1107
2023-10-27,15,78.16666666666667,5.0,13.875,993.25,0.18879999999990105,505,806,1107
2023-10-27,16,80.36666666666666,6.0,12.875,993.4,0.16170000000010987,505,806,1107
2023-10-27,17,85.63333333333333,6.5,11.8,993.55,0.0,505,806,1107
2023-10-27,18,88.33333333333333,4.0,10.975000000000001,993.8,0.0,505,806,1107
2023-10-27,19,90.76666666666667,6.5,10.15,993.7,0.0,505,806,1107
2023-10-27,20,90.60000000000001,6.5,10.125,993.975,0.0,505,806,1107
2023-10-27,21,90.66666666666667,7.0,10.575,994.35,0.0,505,806,1107
2023-10-27,22,90.86666666666667,7.0,10.275,994.4,0.0,505,806,1107
2023-10-27,23,91.76666666666667,7.0,10.35,994.575,0.0,505,806,1107
2023-10-28,0,90.60000000000001,7.0,10.5,994.45,0.0,507,806,1105
2023-10-28,1,90.5,3.0,10.1,994.225,0.0,507,806,1105
2023-10-28,2,91.56666666666666,4.0,10.175,993.675,0.0,507,806,1105
2023-10-28,3,91.13333333333333,6.5,10.625,993.175,0.0,507,806,1105
2023-10-28,4,89.83333333333333,7.0,11.075,993.125,0.0,507,806,1105
2023-10-28,5,88.63333333333333,7.0,11.35,992.9749999999999,0.0,507,806,1105
2023-10-28,6,88.39999999999999,8.0,11.475,993.05,0.0,507,806,1105
2023-10-28,7,87.46666666666665,7.0,11.5,993.25,0.0,507,806,1105
2023-10-28,8,85.66666666666667,7.0,11.7,994.15,0.05169999999998254,507,806,1105
2023-10-28,9,82.73333333333333,8.0,11.725,994.7,0.28779999999983374,507,806,1105
2023-10-28,10,82.83333333333333,7.5,12.525,994.8499999999999,0.7741000000000895,507,806,1105
2023-10-28,11,79.66666666666667,6.0,13.3,995.05,0.8350000000000364,507,806,1105
2023-10-28,12,76.86666666666666,6.0,13.95,995.325,0.8156999999998789,507,806,1105
2023-10-28,13,74.0,4.5,14.35,995.125,0.7000000000000455,507,806,1105
2023-10-28,14,74.36666666666667,4.0,14.4,994.8,0.3269999999999982,507,806,1105
2023-10-28,15,77.76666666666667,6.5,13.9,994.25,0.2035000000000764,507,806,1105
2023-10-28,16,79.33333333333333,7.0,13.475,993.9,0.02589999999986503,507,806,1105
2023-10-28,17,82.8,7.5,12.975,993.225,0.0,507,806,1105
2023-10-28,18,86.06666666666666,7.5,12.475,992.725,0.0,507,806,1105
2023-10-28,19,92.5,8.0,12.2,991.6,0.0,507,806,1105
2023-10-28,20,92.13333333333333,8.0,12.725,990.525,0.0,507,806,1105
2023-10-28,21,92.10000000000001,7.5,13.025,989.45,0.0,507,806,1105
2023-10-28,22,88.5,8.0,13.65,988.55,0.0,507,806,1105
2023-10-28,23,88.3,7.5,14.075,988.25,0.0,507,806,1105
2023-10-29,0,84.53333333333333,6.5,14.275,988.025,0.0,448,746,1043
2023-10-29,7,84.63333333333334,7.5,11.3,991.65,0.0,448,746,1043
2023-10-29,8,83.63333333333333,7.5,11.55,992.45,0.04750000000012733,448,746,1043
2023-10-29,9,80.23333333333333,5.5,11.95,993.125,0.1091999999998734,448,746,1043
2023-10-29,10,80.2,6.5,12.65,993.325,0.19690000000014152,448,746,1043
2023-10-29,11,81.06666666666666,5.5,13.075,992.775,0.1814999999999145,448,746,1043
2023-10-29,12,83.5,8.0,13.15,992.3,0.29349999999999454,448,746,1043
2023-10-29,13,84.2,7.5,12.75,991.725,0.20129999999994652,448,746,1043
2023-10-29,14,82.2,5.0,14.025,991.35,0.24860000000012406,448,746,1043
2023-10-29,15,73.89999999999999,5.0,14.375,991.2,0.14819999999986067,448,746,1043
2023-10-29,16,68.2,7.0,13.675,992.175,0.03550000000018372,448,746,1043
2023-10-29,17,76.60000000000001,6.5,11.875,993.85,0.0032999999998537533,448,746,1043
2023-10-29,18,82.93333333333334,5.0,11.025,995.05,0.0,448,746,1043
2023-10-29,19,81.13333333333333,6.5,11.350000000000001,996.025,0.0,448,746,1043
2023-10-29,20,80.8,7.5,10.975,996.925,0.0,448,746,1043
2023-10-29,21,84.53333333333335,6.5,10.5,997.4000000000001,0.0,448,746,1043
2023-10-29,22,84.33333333333333,5.0,10.525,997.95,0.0,448,746,1043
2023-10-29,23,84.36666666666667,4.5,10.125,998.05,0.0,448,746,1043
2023-10-30,0,86.26666666666667,1.0,9.9,998.325,0.0,450,746,1042
2023-10-30,1,84.26666666666667,1.0,10.025,998.55,0.0,450,746,1042
2023-10-30,2,85.39999999999999,1.0,9.875,998.925,0.0,450,746,1042
2023-10-30,3,87.93333333333334,1.5,9.7,998.8,0.0,450,746,1042
2023-10-30,4,89.03333333333335,2.0,9.9,998.9,0.0,450,746,1042
2023-10-30,5,90.36666666666667,7.5,10.475,998.575,0.0,450,746,1042
2023-10-30,6,90.89999999999999,6.5,10.625,998.55,0.0,450,746,1042
2023-10-30,7,90.93333333333334,6.5,10.875,999.05,0.0,450,746,1042
2023-10-30,8,91.46666666666665,7.0,11.075,999.275,0.0,450,746,1042
2023-10-30,9,92.3,7.5,11.3,999.325,0.03880000000003747,450,746,1042
2023-10-30,10,92.66666666666667,7.5,11.725,999.2249999999999,0.16239999999993415,450,746,1042
2023-10-30,11,92.53333333333335,7.0,11.925,999.025,0.17660000000000764,450,746,1042
2023-10-30,12,92.0,8.0,12.075,998.15,0.13990000000012515,450,746,1042
2023-10-30,13,92.63333333333333,7.5,11.875,997.625,0.08150000000000546,450,746,1042
2023-10-30,14,92.73333333333333,7.5,11.425,996.8,0.08490000000006148,450,746,1042
2023-10-30,15,94.5,8.0,10.95,996.65,0.047100000000000364,450,746,1042
2023-10-30,16,96.3,7.5,10.774999999999999,996.2,0.010599999999840293,450,746,1042
2023-10-30,17,96.83333333333333,8.0,10.675,996.0,0.0,450,746,1042
2023-10-30,18,97.23333333333333,8.0,10.5,996.575,0.0,450,746,1042
2023-10-30,19,96.83333333333333,7.5,10.3,996.875,0.0,450,746,1042
2023-10-30,20,97.3,7.5,10.15,997.2750000000001,0.0,450,746,1042
2023-10-30,21,97.2,7.5,10.25,997.875,0.0,450,746,1042
2023-10-30,22,96.66666666666667,7.5,10.35,997.975,0.0,450,746,1042
2023-10-30,23,96.5,7.5,10.175,998.0,0.0,450,746,1042
2023-10-31,0,96.56666666666666,7.0,9.9,998.4,0.0,452,746,1040
2023-10-31,1,96.8,5.5,9.85,999.0,0.0,452,746,1040
2023-10-31,2,95.46666666666665,6.5,9.45,999.45,0.0,452,746,1040
2023-10-31,3,95.8,4.5,8.925,999.675,0.0,452,746,1040
2023-10-31,4,96.73333333333333,4.0,8.4,1000.175,0.0,452,746,1040
2023-10-31,5,97.16666666666667,1.5,8.5,1000.8,0.0,452,746,1040
2023-10-31,6,97.43333333333334,1.5,8.649999999999999,1001.175,0.0,452,746,1040
2023-10-31,7,97.2,4.5,8.65,1001.65,0.0,452,746,1040
2023-10-31,8,96.66666666666667,5.5,9.025,1002.325,0.03700000000003456,452,746,1040
2023-10-31,9,96.56666666666666,7.5,9.475,1002.75,0.21039999999993597,452,746,1040
2023-10-31,10,97.33333333333333,7.5,9.875,1003.05,0.4614000000001397,452,746,1040
2023-10-31,11,96.43333333333334,8.0,10.175,1003.325,0.12439999999992324,452,746,1040
2023-10-31,12,96.56666666666666,7.5,10.55,1003.375,0.2636999999999716,452,746,1040
2023-10-31,13,93.43333333333334,7.0,11.7,1003.725,0.32580000000007203,452,746,1040
2023-10-31,14,89.3,5.0,12.525,1003.75,0.28530000000000655,452,746,1040
2023-10-31,15,89.36666666666667,4.5,12.8,1003.575,0.16650000000004184,452,746,1040
2023-10-31,16,88.83333333333333,7.0,12.8,1003.725,0.07449999999994361,452,746,1040
2023-10-31,17,91.83333333333333,7.0,12.275,1004.1,0.0,452,746,1040
2023-10-31,18,91.06666666666666,6.5,12.025,1004.625,0.0,452,746,1040
2023-10-31,19,91.16666666666667,6.5,11.925,1004.725,0.0,452,746,1040
2023-10-31,20,92.13333333333333,7.0,11.9,1004.75,0.0,452,746,1040
2023-10-31,21,94.36666666666667,7.5,11.775,1004.825,0.0,452,746,1040
2023-10-31,22,93.3,6.5,11.675,1004.55,0.0,452,746,1040
2023-10-31,23,92.7,7.5,11.45,1003.975,0.0,452,746,1040
2023-11-01,0,95.5,7.5,11.05,1003.35,0.0,454,746,1038
2023-11-01,1,97.10000000000001,7.5,11.100000000000001,1002.575,0.0,454,746,1038
2023-11-01,2,95.46666666666665,7.5,12.025,1001.9749999999999,0.0,454,746,1038
2023-11-01,3,93.83333333333333,7.5,12.475,1001.5,0.0,454,746,1038
2023-11-01,4,92.53333333333335,7.0,12.575,1001.075,0.0,454,746,1038
2023-11-01,5,92.23333333333333,6.5,12.5,1000.6500000000001,0.0,454,746,1038
2023-11-01,6,90.63333333333333,7.5,12.575,999.95,0.0,454,746,1038
2023-11-01,7,89.93333333333334,7.0,12.55,999.525,0.0,454,746,1038
2023-11-01,8,88.23333333333333,7.5,12.8,999.15,0.02119999999990796,454,746,1038
2023-11-01,9,85.26666666666667,6.5,13.15,998.5,0.11990000000014334,454,746,1038
2023-11-01,10,81.86666666666666,6.5,13.55,998.225,0.2800999999999476,454,746,1038
2023-11-01,11,78.89999999999999,7.0,13.775,997.7,0.3626999999999043,454,746,1038
2023-11-01,12,78.39999999999999,7.0,13.7,996.425,0.3646000000001095,454,746,1038
2023-11-01,13,79.43333333333334,7.0,13.475,995.55,0.19689999999991414,454,746,1038
2023-11-01,14,80.86666666666667,7.0,13.225,994.95,0.15480000000002292,454,746,1038
2023-11-01,15,78.76666666666667,6.5,13.3,994.95,0.18160000000011678,454,746,1038
2023-11-01,16,79.16666666666667,7.0,12.15,995.05,0.05919999999991887,454,746,1038
2023-11-01,17,82.33333333333333,6.0,10.975000000000001,995.1750000000001,0.0,454,746,1038
2023-11-01,18,85.23333333333333,4.0,10.575,995.125,0.0,454,746,1038
2023-11-01,19,84.43333333333334,5.5,10.0,995.15,0.0,454,746,1038
2023-11-01,20,85.03333333333335,4.0,9.65,994.1,0.0,454,746,1038
2023-11-01,21,87.13333333333333,3.0,9.75,992.925,0.0,454,746,1038
2023-11-01,22,89.0,7.5,10.075,990.775,0.0,454,746,1038
2023-11-01,23,88.26666666666667,7.5,10.575,989.125,0.0,454,746,1038
2023-11-02,0,87.56666666666666,7.5,10.799999999999999,987.15,0.0,455,746,1036
2023-11-02,1,89.39999999999999,7.5,10.75,983.65,0.0,455,746,1036
2023-11-02,2,83.13333333333333,7.0,11.175,980.725,0.0,455,746,1036
2023-11-02,3,79.60000000000001,7.5,11.45,978.1,0.0,455,746,1036
2023-11-02,4,83.03333333333333,7.5,11.325,975.525,0.0,455,746,1036
2023-11-02,5,87.93333333333334,7.5,11.225,973.225,0.0,455,746,1036
2023-11-02,6,83.23333333333333,7.5,11.65,970.85,0.0,455,746,1036
2023-11-02,7,75.60000000000001,8.0,12.35,969.575,0.0,455,746,1036
2023-11-02,8,73.39999999999999,8.0,12.0,969.35,0.0015000000000782165,455,746,1036
2023-11-02,9,69.83333333333333,7.5,12.525,968.3,0.19329999999990832,455,746,1036
2023-11-02,10,74.0,8.0,11.55,968.175,0.11360000000013315,455,746,1036
2023-11-02,11,74.2,8.0,10.925,968.025,0.145799999999781,455,746,1036
2023-11-02,12,74.83333333333333,8.0,10.725,967.8,0.05780000000004293,455,746,1036
2023-11-02,13,77.13333333333333,8.0,10.275,968.4,0.024700000000166256,455,746,1036
2023-11-02,14,78.10000000000001,8.0,10.1,969.35,0.07409999999981665,455,746,1036
2023-11-02,15,80.53333333333333,8.0,9.85,970.6,0.005600000000185901,455,746,1036
2023-11-02,16,81.39999999999999,8.0,9.675,971.75,0.013599999999996726,455,746,1036
2023-11-02,17,82.76666666666667,8.0,9.425,972.425,0.0,455,746,1036
2023-11-02,18,86.89999999999999,8.0,9.2,973.325,0.0,455,746,1036
2023-11-02,19,88.43333333333334,8.0,8.875,974.4,0.0,455,746,1036
2023-11-02,20,92.76666666666667,8.0,8.35,975.65,0.0,455,746,1036
2023-11-02,21,92.63333333333333,8.0,8.2,976.575,0.0,455,746,1036
2023-11-02,22,93.03333333333335,8.0,8.15,977.175,0.0,455,746,1036
2023-11-02,23,92.53333333333335,8.0,8.649999999999999,977.675,0.0,455,746,1036
2023-11-03,0,91.73333333333335,8.0,9.174999999999999,978.325,0.0,457,746,1034
2023-11-03,1,91.7,8.0,9.125,979.1,0.0,457,746,1034
2023-11-03,2,90.16666666666667,8.0,8.8,980.075,0.0,457,746,1034
2023-11-03,3,88.66666666666667,8.0,9.15,980.45,0.0,457,746,1034
2023-11-03,4,87.63333333333333,7.0,9.600000000000001,980.875,0.0,457,746,1034
2023-11-03,5,84.53333333333335,7.0,10.125,981.475,0.0,457,746,1034
2023-11-03,6,82.7,7.0,10.15,981.975,0.0,457,746,1034
2023-11-03,7,85.2,7.0,8.7,983.1,0.0,457,746,1034
2023-11-03,8,87.46666666666665,7.0,8.6,983.975,0.02599999999983993,457,746,1034
2023-11-03,9,86.33333333333333,7.0,9.075,984.6,0.17219999999997526,457,746,1034
2023-11-03,10,83.56666666666666,6.0,9.95,984.875,0.455600000000004,457,746,1034
2023-11-03,11,81.10000000000001,6.0,10.4,985.225,0.8677000000000135,457,746,1034
2023-11-03,12,77.36666666666667,6.0,10.75,985.7,0.733600000000024,457,746,1034
2023-11-03,13,72.10000000000001,7.0,11.5,986.1,0.38769999999999527,457,746,1034
2023-11-03,14,71.43333333333334,6.0,11.375,986.2,0.3895999999999731,457,746,1034
2023-11-03,15,71.5,4.0,11.225,986.575,0.24410000000011678,457,746,1034
2023-11-03,16,73.39999999999999,3.0,10.475,986.875,0.12850000000003092,457,746,1034
2023-11-03,17,75.26666666666667,4.0,9.600000000000001,987.4,0.0014999999998508429,457,746,1034
2023-11-03,18,78.39999999999999,6.0,9.05,987.425,0.0,457,746,1034
2023-11-03,19,82.33333333333333,7.0,8.425,986.875,0.0,457,746,1034
2023-11-03,20,83.2,7.0,8.25,986.55,0.0,457,746,1034
2023-11-03,21,84.23333333333333,5.0,8.225,986.2,0.0,457,746,1034
2023-11-03,22,85.16666666666667,4.0,8.3,985.9,0.0,457,746,1034
2023-11-03,23,86.96666666666665,5.0,8.625,985.7,0.0,457,746,1034
2023-11-04,0,89.60000000000001,3.0,8.55,985.775,0.0,459,746,1033
2023-11-04,1,91.63333333333333,3.0,8.6,985.625,0.0,459,746,1033
2023-11-04,2,92.83333333333333,3.0,8.525,985.45,0.0,459,746,1033
2023-11-04,3,92.73333333333333,3.0,8.625,984.9,0.0,459,746,1033
2023-11-04,4,92.33333333333333,3.0,8.425,984.05,0.0,459,746,1033
2023-11-04,5,92.33333333333333,7.0,8.175,983.075,0.0,459,746,1033
2023-11-04,6,91.83333333333333,7.0,8.075,982.3,0.0,459,746,1033
2023-11-04,7,89.76666666666667,7.0,8.0,981.075,0.0,459,746,1033
2023-11-04,8,88.16666666666667,7.0,8.35,979.6,0.012400000000070577,459,746,1033
2023-11-04,9,90.03333333333335,8.0,8.45,978.45,0.003300000000081127,459,746,1033
2023-11-04,10,91.8,8.0,8.425,975.95,0.05150000000003274,459,746,1033
2023-11-04,11,93.43333333333334,8.0,8.5,973.2,0.11659999999983484,459,746,1033
2023-11-04,12,92.3,8.0,9.2,971.575,0.06809999999995853,459,746,1033
2023-11-04,13,90.93333333333334,8.0,10.149999999999999,970.65,0.08810000000016771,459,746,1033
2023-11-04,14,87.2,8.0,11.25,970.3,0.11019999999984975,459,746,1033
2023-11-04,15,86.13333333333333,7.0,11.525,970.075,0.00909999999998945,459,746,1033
2023-11-04,16,88.2,7.0,10.625,970.175,0.0025000000000545697,459,746,1033
2023-11-04,17,89.66666666666667,7.0,10.525,970.625,9.999999997489795e-05,459,746,1033
2023-11-04,18,87.60000000000001,7.0,10.075,970.95,0.0,459,746,1033
2023-11-04,19,90.06666666666666,6.0,9.85,970.775,0.0,459,746,1033
2023-11-04,20,87.60000000000001,4.0,9.75,970.55,0.0,459,746,1033
2023-11-04,21,85.93333333333334,4.0,9.875,970.5,0.0,459,746,1033
2023-11-04,22,85.16666666666667,4.0,9.925,970.075,0.0,459,746,1033
2023-11-04,23,85.46666666666665,7.0,10.075,969.75,0.0,459,746,1033
2023-11-05,0,89.73333333333333,7.0,9.825,969.35,0.0,460,746,1031
2023-11-05,1,91.16666666666667,7.0,9.775,968.9,0.0,460,746,1031
2023-11-05,2,91.66666666666667,7.0,9.8,968.75,0.0,460,746,1031
2023-11-05,3,90.83333333333333,7.0,9.9,968.65,0.0,460,746,1031
2023-11-05,4,90.86666666666667,7.0,10.125,968.975,0.0,460,746,1031
2023-11-05,5,90.39999999999999,4.0,9.925,969.425,0.0,460,746,1031
2023-11-05,6,90.66666666666667,4.0,9.675,970.3,0.0,460,746,1031
2023-11-05,7,92.66666666666667,7.0,10.1,971.525,0.0,460,746,1031
2023-11-05,8,92.36666666666667,7.0,10.75,973.425,0.003100000000131331,460,746,1031
2023-11-05,9,90.73333333333335,7.0,10.8,975.625,0.043199999999842476,460,746,1031
2023-11-05,10,85.96666666666665,8.0,10.95,977.775,0.06760000000008404,460,746,1031
2023-11-05,11,84.73333333333333,7.0,10.825,979.8,0.056199999999989814,460,746,1031
2023-11-05,12,83.39999999999999,6.0,11.25,981.625,0.1327000000001135,460,746,1031
2023-11-05,13,77.33333333333333,5.0,11.9,983.575,0.4724999999998545,460,746,1031
2023-11-05,14,72.10000000000001,3.0,12.3,985.25,0.30310000000008586,460,746,1031
2023-11-05,15,68.73333333333333,5.0,12.5,986.85,0.1675000000000182,460,746,1031
2023-11-05,16,70.13333333333334,5.0,12.075,988.175,0.10369999999988977,460,746,1031
2023-11-05,17,73.60000000000001,5.0,11.75,989.25,0.0,460,746,1031
2023-11-05,18,77.56666666666666,4.0,10.925,990.35,0.0,460,746,1031
2023-11-05,19,81.0,5.0,10.05,991.125,0.0,460,746,1031
2023-11-05,20,87.23333333333333,5.0,9.675,992.0250000000001,0.0,460,746,1031
2023-11-05,21,88.83333333333333,6.0,9.875,992.775,0.0,460,746,1031
2023-11-05,22,92.23333333333333,4.0,9.525,993.425,0.0,460,746,1031
2023-11-05,23,93.0,4.0,9.3,994.075,0.0,460,746,1031
2023-11-06,0,92.0,4.0,9.15,995.0,0.0,462,746,1029
2023-11-06,1,91.16666666666667,4.0,9.025,995.575,0.0,462,746,1029
2023-11-06,2,90.7,4.0,9.15,996.4,0.0,462,746,1029
2023-11-06,3,92.53333333333335,4.0,8.825,996.85,0.0,462,746,1029
2023-11-06,4,92.0,7.0,9.25,997.25,0.0,462,746,1029
2023-11-06,5,91.56666666666666,7.0,8.8,997.725,0.0,462,746,1029
2023-11-06,6,92.06666666666666,5.0,8.65,998.2,0.0,462,746,1029
2023-11-06,7,89.7,8.0,8.525,998.75,0.0,462,746,1029
2023-11-06,8,89.16666666666667,7.0,8.675,999.2,0.012600000000020373,462,746,1029
2023-11-06,9,88.16666666666667,7.0,8.925,999.625,0.033699999999953434,462,746,1029
2023-11-06,10,88.3,7.0,9.425,1000.175,0.1531999999999698,462,746,1029
2023-11-06,11,88.33333333333333,6.0,9.7,1000.8,0.23240000000009786,462,746,1029
2023-11-06,12,90.66666666666667,4.0,9.975,1001.0999999999999,0.7070000000001073,462,746,1029
2023-11-06,13,88.66666666666667,2.0,10.75,1001.6,0.2770999999997912,462,746,1029
2023-11-06,14,86.43333333333334,2.0,11.1,1001.95,0.2379000000000815,462,746,1029
2023-11-06,15,83.56666666666666,2.0,11.025,1002.375,0.13190000000008695,462,746,1029
2023-11-06,16,84.46666666666667,2.0,10.225,1002.9,0.06330000000002656,462,746,1029
2023-11-06,17,88.36666666666667,2.0,9.5,1003.6,0.0,462,746,1029
2023-11-06,18,89.23333333333333,2.0,9.425,1004.2,0.0,462,746,1029
2023-11-06,19,90.43333333333334,3.0,9.175,1004.675,0.0,462,746,1029
2023-11-06,20,89.46666666666665,4.0,9.4,1005.2,0.0,462,746,1029
2023-11-06,21,87.8,6.0,9.6,1005.55,0.0,462,746,1029
2023-11-06,22,88.43333333333334,6.0,9.6,1005.75,0.0,462,746,1029
2023-11-06,23,88.63333333333333,6.0,9.475,1006.3,0.0,462,746,1029
2023-11-07,0,89.76666666666667,7.0,9.2,1006.95,0.0,464,746,1028
2023-11-07,1,89.93333333333334,7.0,8.9,1007.175,0.0,464,746,1028
2023-11-07,2,91.89999999999999,7.0,8.475,1007.475,0.0,464,746,1028
2023-11-07,3,91.83333333333333,7.0,8.375,1007.625,0.0,464,746,1028
2023-11-07,4,93.33333333333333,6.0,8.275,1007.575,0.0,464,746,1028
2023-11-07,5,92.5,6.0,8.025,1007.65,0.0,464,746,1028
2023-11-07,6,92.33333333333333,4.0,7.725,1007.85,0.0,464,746,1028
2023-11-07,7,91.06666666666666,2.0,7.375,1008.375,0.0,464,746,1028
2023-11-07,8,91.0,2.0,7.574999999999999,1008.95,0.01939999999990505,464,746,1028
2023-11-07,9,89.5,2.0,8.625,1009.575,0.41239999999993415,464,746,1028
2023-11-07,10,86.23333333333333,2.0,9.75,1009.95,0.9178000000001703,464,746,1028
2023-11-07,11,83.3,2.0,10.275,1010.225,1.3642999999999574,464,746,1028
2023-11-07,12,79.7,2.0,10.75,1010.2,1.4578999999998814,464,746,1028
2023-11-07,13,77.23333333333333,2.0,11.149999999999999,1010.075,0.559400000000096,464,746,1028
2023-11-07,14,76.36666666666666,2.0,10.975,1010.3,0.23759999999992942,464,746,1028
2023-11-07,15,76.8,2.0,10.525,1010.3,0.09439999999995052,464,746,1028
2023-11-07,16,81.60000000000001,3.0,9.5,1010.4,0.05880000000001928,464,746,1028
2023-11-07,17,85.2,7.0,9.0,1010.475,0.0,464,746,1028
2023-11-07,18,86.93333333333334,7.0,8.875,1010.9,0.0,464,746,1028
2023-11-07,19,88.33333333333333,7.0,8.8,1011.125,0.0,464,746,1028
2023-11-07,20,88.3,7.0,8.85,1011.5,0.0,464,746,1028
2023-11-07,21,89.76666666666667,6.0,8.625,1011.75,0.0,464,746,1028
2023-11-07,22,90.43333333333334,6.0,8.65,1012.0,0.0,464,746,1028
2023-11-07,23,91.06666666666666,6.0,8.525,1012.15,0.0,464,746,1028
2023-11-08,0,92.0,4.0,8.025,1012.4,0.0,466,746,1026
2023-11-08,1,91.8,3.0,7.8500000000000005,1012.7,0.0,466,746,1026
2023-11-08,2,91.3,4.0,7.9,1012.925,0.0,466,746,1026
2023-11-08,3,92.0,6.0,7.875,1012.7,0.0,466,746,1026
2023-11-08,4,91.0,7.0,8.175,1012.525,0.0,466,746,1026
2023-11-08,5,91.06666666666668,7.0,8.15,1012.65,0.0,466,746,1026
2023-11-08,6,90.60000000000001,7.0,8.025,1012.45,0.0,466,746,1026
2023-11-08,7,88.96666666666665,7.0,7.75,1012.275,0.0,466,746,1026
2023-11-08,8,88.76666666666667,6.0,7.7,1012.2,0.02920000000017353,466,746,1026
2023-11-08,9,86.66666666666667,7.0,8.25,1011.875,0.1914999999999054,466,746,1026
2023-11-08,10,85.13333333333334,7.0,8.85,1011.525,0.20019999999999527,466,746,1026
2023-11-08,11,85.39999999999999,7.0,9.25,1010.625,0.19980000000009568,466,746,1026
2023-11-08,12,87.46666666666665,7.0,9.4,1009.6,0.08929999999986649,466,746,1026
2023-11-08,13,88.46666666666665,7.0,9.925,1008.55,0.11349999999993088,466,746,1026
2023-11-08,14,90.33333333333333,7.0,9.675,1007.425,0.047100000000000364,466,746,1026
2023-11-08,15,92.83333333333333,7.0,9.675,1006.725,0.016000000000076398,466,746,1026
2023-11-08,16,93.60000000000001,7.0,9.975,1005.95,0.0,466,746,1026
2023-11-08,17,94.26666666666667,7.0,10.125,1005.5,0.0,466,746,1026
2023-11-08,18,94.23333333333333,7.0,10.325,1005.125,0.0,466,746,1026
2023-11-08,19,95.3,7.0,10.55,1004.5,0.0,466,746,1026
2023-11-08,20,94.76666666666665,8.0,10.8,1003.8000000000001,0.0,466,746,1026
2023-11-08,21,94.96666666666665,8.0,10.9,1003.325,0.0,466,746,1026
2023-11-08,22,94.76666666666667,8.0,10.925,1002.5,0.0,466,746,1026
2023-11-08,23,93.96666666666665,8.0,10.975,1001.975,0.0,466,746,1026
2023-11-09,0,95.3,8.0,10.6,1001.85,0.0,467,746,1025
2023-11-09,1,96.36666666666667,8.0,10.175,1002.0,0.0,467,746,1025
2023-11-09,2,95.76666666666667,7.0,9.85,1002.075,0.0,467,746,1025
2023-11-09,3,95.10000000000001,7.0,9.475,1002.15,0.0,467,746,1025
2023-11-09,4,94.7,7.0,8.95,1002.1500000000001,0.0,467,746,1025
2023-11-09,5,94.73333333333333,7.0,8.4,1002.35,0.0,467,746,1025
2023-11-09,6,95.76666666666667,5.0,7.75,1002.425,0.0,467,746,1025
2023-11-09,7,95.60000000000001,7.0,7.5,1002.5,0.0,467,746,1025
2023-11-09,8,94.0,7.0,8.05,1002.475,0.04390000000012151,467,746,1025
2023-11-09,9,89.36666666666667,7.0,8.95,1002.325,0.14659999999980755,467,746,1025
2023-11-09,10,84.0,7.0,9.7,1001.95,0.25500000000010914,467,746,1025
2023-11-09,11,83.66666666666667,7.0,10.3,1001.225,0.1875999999999749,467,746,1025
2023-11-09,12,80.89999999999999,7.0,10.7,1000.5,0.28130000000010114,467,746,1025
2023-11-09,13,81.5,7.0,9.75,999.85,0.07119999999986248,467,746,1025
2023-11-09,14,85.63333333333333,7.0,8.925,999.375,0.14959999999996398,467,746,1025
2023-11-09,15,90.43333333333334,7.0,8.275,998.9,0.03470000000015716,467,746,1025
2023-11-09,16,90.33333333333333,7.0,8.175,998.05,0.016099999999823922,467,746,1025
2023-11-09,17,90.89999999999999,7.0,8.175,997.8,0.0,467,746,1025
2023-11-09,18,88.86666666666667,7.0,7.85,998.25,0.0,467,746,1025
2023-11-09,19,87.26666666666667,6.0,7.55,997.975,0.0,467,746,1025
2023-11-09,20,87.86666666666667,5.0,7.0,997.65,0.0,467,746,1025
2023-11-09,21,89.0,6.0,7.0,997.475,0.0,467,746,1025
2023-11-09,22,88.33333333333333,8.0,7.05,997.375,0.0,467,746,1025
2023-11-09,23,91.26666666666667,7.0,6.975,996.875,0.0,467,746,1025
2023-11-10,0,91.7,5.0,7.0,996.6,0.0,469,746,1023
2023-11-10,1,91.13333333333333,6.0,6.975,996.375,0.0,469,746,1023
2023-11-10,2,90.63333333333333,6.0,6.95,996.275,0.0,469,746,1023
2023-11-10,3,90.86666666666667,6.0,6.875,996.25,0.0,469,746,1023
2023-11-10,4,91.7,4.0,6.85,996.0,0.0,469,746,1023
